パーネチ,ポーリン,ドーチカ,パーフカ,グリゴリ,ポリカー,スタシー,シードロ,バシキー,マルガリ,グリゴー,ボリスラ,ベロチカ,コンスタ
['愛称：パーネチカ（Панечка）、パントゥーシャ（Пантуша）\n'],['愛称：ポーリンカ（Полинка）、ポリューシュカ（Полюшка）\n'],"['愛称：リュドーチカ（Людочка）、リューセニカ／リューセンカ（Люсенька）、ミローチカ（Милочка）、ミラーシャ（Милаша）、ミールシュカ（Милушка）\n', '愛称：アドーチカ（Адочка）、アドゥーシュカ（Адушка）、イドーチカ（Идочка）、イドゥーシュカ（Идушка）、ドゥーシュカ（Душка）\n', '愛称：アドーチカ（Адочка）、アドゥーシュカ（Адушка）、イドーチカ（Идочка）、イドゥーシュカ（Идушка）、ドゥーシュカ（Душка）\n', '愛称：アードチカ(Адочка)、アーレチカ(Аречка)、アリーシェンカ／アリーシェニカ（Аришенька）、アリーヌシュカ（Аринушка）、アリアードノチカ（Ариадночка）、アリアードヌシュカ（Ариаднушка）、アドーチカ／アードチカ（Адочка）、ラードチカ／ラドーチカ（Радочка）\n', '愛称：アードチカ(Адочка)、アーレチカ(Аречка)、アリーシェンカ／アリーシェニカ（Аришенька）、アリーヌシュカ（Аринушка）、アリアードノチカ（Ариадночка）、アリアードヌシュカ（Ариаднушка）、アドーチカ／アードチカ（Адочка）、ラードチカ／ラドーチカ（Радочка）\n']",['略称：パーシャ（Паша）、パーフカ（Павка）、パーヴァ（Пава）、パーシュカ（Пашка）\n'],"['グリゴーリー／グリゴリー（Григорий）\n', '父称：グリゴリエヴィチ（Григорьевич）\n', '\u3000\u3000\u3000グリゴリエヴナ（Григорьевна）\n']","['ポリカールプ（Поликарп）\n', '父称：ポリカールポヴィチ（Поликарпович）\n', '\u3000\u3000\u3000ポリカールポヴナ（Поликарповна）\n']","['アナスタシーヤ／アナスタシヤ（Анастасия）\n', '愛称：ナースチュシャ(Настюша)、ナースチェンカ(Настенька)、ナスターシャ（Настася）、アナスタシーユシュカ（Анастасиюшка）\n']","['父称：イシードロヴィチ（Исидорович）\n', '\u3000\u3000\u3000イシードロヴナ（Исидоровна）\n']",['意味：放浪者、春の日（バシキール語・タタール語由来）\n'],['マルガリータ（Маргарита）\n'],"['グリゴーリー／グリゴリー（Григорий）\n', '愛称：グリーシェニカ（Гришенька）、グリゴーリュシュカ（Григорюшка）\n']","['意味：戦い（スラヴ語由来）／ボリスラーフの省略形\n', 'ボリスラーフ／ボリスラフ（Борислав）\n', 'ボリスラーフ／ボリスラフ（Борислав）\n', '父称：ボリスラーヴォヴィチ（Бориславович）\n', '\u3000\u3000\u3000ボリスラーヴォヴナ（Бориславовна）\n', '愛称：ボーレニカ（Боренька）、ボレチカ（Боречка）、スラヴォチカ（Славочка）、スラーブシュカ（Славушка）、ボリスラーブシュカ（Бориславушка）\n']",['愛称：イザベロチカ（Изабеллочка）、イザベロニカ（Изабеллонька）、イザベルシュカ（Изабеллушка）、イゾーチカ（Изочка）、イズーシュカ（Изушка）、イゾーニカ（Изонька）\n'],"['コンスタンチーン（Константин）\n', '父称：コンスタンチノヴィチ（Константинович）\n', '\u3000\u3000\u3000コンスタンチノヴナ（Константиновна）\n']"
