つんつん,ぼさぼさ,まじまじ,ちらちら,そろそろ,おろおろ,すたすた,とことこ,おいおい,もじもじ,おずおず,ぱたぱた,ぴくぴく,だらだら,さばさば,くるくる,きょろきょろ,きらきら,うずうず,もやもや,ぺこぺこ,くすくす,ぎりぎり,にやにや,もごもご
['\u3000甘藍はと言うと不機嫌そうに言い放ち、鋼征の手の甲を指でつんつんと叩く。\n'],['\u3000圧延はぼさぼさ頭に手をやって苦笑したが、悪びれる様子はなかった。\n'],['\u3000鋼征は仰天してぺんだんとについた石を手に取り、まじまじと見つめる。\n'],['\u3000甘藍はと言うと、そのような彼をちらちらと上目遣いで見てはそらすをくり返すだけで、可憐なくちびるを動かそうとはしない。\n'],"['「あまり知られても困るからね。そろそろおいとまするよ」\n', '「このたいみんぐで呼んだのは、そろそろ打ち明けておいたほうがいいと思ったからなんだ。その石も決して万能じゃない」\n', '「鋼征、今日はそろそろ上がれよ」\n']","['「おやじゃありませんよ。かわいそうにそちらの彼、何も知らないものだからさっきからおろおろしっぱなしじゃありませんか」\n', '\u3000ずばりと言い当てられてしまった鋼征は態度を取り繕えずにおろおろする。\n']",['\u3000彼は立ち上がってすたすたとどあまで歩いたところで振り向いて言う。\n'],['\u3000圧延はぐらすをみがきながら短く答え、今日は赤い花柄の着物を着ている甘藍はとことこと彼のそばまで歩いてきて見上げながら口を開く。\n'],"['「おいおい、兄貴のやつ、そんなことを言っていたのかよ。息子に何をやらせているんだ」\n', '「おいおいおい」\n']",['\u3000そう言って笑ったのは紅蜀葵で、甘藍自身は恥ずかしそうに頬を染めてもじもじしている。\n'],['\u3000数秒後、おずおずと質問する。\n'],['\u3000おじの圧延は濃いべーじゅの襟付きしゃつをだらしなくぱたぱたさせながら、情けない声を出す。\n'],['\u3000彼女に問われた甘藍は黒い耳をぴくぴく動かしすと、鋼征のほうを見つめながら少し考えたのちこくりとうなずく。\n'],['「ここは妖怪が気軽に来れる店なのさ。だらだら雑談したり、相談したりな」\n'],['\u3000薫風はさばさばと割り切ったように話したが、表情には一抹の寂しさがある。\n'],['\u3000彼女の視線は彼の顔から石へと移り、くるくると動く。\n'],['\u3000鋼征はきょろきょろとあたりを見回して納得する。\n'],['\u3000彼が甘藍のほうに向きなおると、彼女は緑の目をきらきらと輝かせていた。\n'],['\u3000彼女は無表情なようでいて、さっきからうずうずしているのを隠しきれていなかった。\n'],['「……つらいこと、悲しいこと、もやもやした気持ち、ためてはいけないと紅蜀葵に教えてもらった」\n'],['「ねえ、人間ってどうしてあんなにぺこぺこするの？」\n'],"['\u3000鋼征の現代っ子らしい反応に紅蜀葵はくすくすと笑う。\n', '\u3000彼が目を丸くすると、彼女はくすくす笑った。\n']",['\u3000だが、気をとりなおして猫じゃらしを軽く動かすと、彼女は反射的に飛びつこうとして、ぎりぎりのところで踏みとどまった。\n'],['\u3000圧延はにやにやとしながら声をかける。\n'],['\u3000彼女は口を開いたものの、声に変えずに恥ずかしそうにもごもごと口を動かす。\n']
