えんじり
"['\u3000えふれん語で話していたえりざゔぇーたは、えんじり語でまりやに覚悟を問う。', '\u3000えりざゔぇーたは、まりやの為にえんじり語で答えた。', '\u3000五つの公用語は、主に王侯貴族が使うえふれん語・王都の在るえんじり島で使われているえんじり語・東のちねせ島で使われているちねせ語・北のるっし島で使われているるっし語・南のえすぱん島で使われているえすぱん語である。', '\u3000五つの公用語は、主に王侯貴族が使うえふれん語・王都の在るえんじり島で使われているえんじり語・東のちねせ島で使われているちねせ語・北のるっし島で使われているるっし語・南のえすぱん島で使われているえすぱん語である。', '\u3000えりざゔぇーたの気遣いに気付いたのか、まくしみりあんもえんじり語で話す。']"
