ゆるじゃん,むらしく,すかうと,うとする,するはー,もりがー,うとしな,しながら,すること,むずから,しーずん
['\u3000あらゆるじゃんるの学問を蒐集し研究し研鑽し教育する変人達の巣窟。王国の歴史より古く、そのため王国の権威からも自由であり、学ぶ意思と能力さえ示せば国家反逆罪の咎人だろうがもんすたーだろうが朋輩として受け入れる校風。世界に五名のみ生存を確認されている始祖えるふの一人がいることでも有名。現国王いーる十三世を幼少時に匿って教育を施し、簒奪者より王位を取り戻す戦いで助力した【｜白樫の賢者《ほわいとおーく》】は賢人同盟出身者であり、その縁で賢人同盟はいーる十三世の後見となって簒奪者討伐軍を全面支持した。\n'],['初回登録には費用は掛からないが、らいせんす紛失時には最低百のーぶる以上の費用がかかる。高次存在に拝み倒して導入したしすてむらしく、悪用した者にはもれなく黄金に輝く羊の群れが襲い掛かるらしい。ちなみに逃れた者はいない。\n'],['・斥候……主に屋外や天然の洞窟など自然環境下での偵察や探索に長けた技能者。れんじゃーとかすかうととかあーちゃーとかそういう者が含まれる。食料調達や地図作成には欠かせない人材で、いるだけで冒険者の生存性が格段に上昇する。\n'],"['\u3000真なる巨人関連の資料を見て発狂したり、発狂した賢人同盟関係者や巨人の短剣から素材はぎ取ろうとするどわーふ達を諸共に巻き込んで牢屋にぶち込んだりぶち込まれたりしている内に、月光猟団のめんばーがじぇいむずを工房より追い出したと聞いて「はわわわ～戦争不可避であります」と恐慌状態に陥っている。\n', '・羊飼の短剣……刃が大きく湾曲したないふ。鍔元の刀身は幅広く、三日月のように湾曲しながら先端まで尖っていく。切断能力が高く、獣の解体や簡単な調理にも用いられる。ただしぶりすとんの街に持ち込まれたのは、刀身だけで三十めーとる前後。その素材は竜種の骨をべーすに仙鉄や星砂が組み込まれた代物だった。便宜上の所有者はじぇいむずだが当人は断固拒否、領主に献上しようとするが国宝級どころではない代物なので帝都に丸投げした。なお帝都も完全に持て余している。\n']",['・真なる巨人のちーず……巨獣種子羊の群を返還した際に礼として送られた巨大なちーず。日持ちのするはーどたいぷで表面には防腐のための蜜蝋が塗られている。ちーずを包んでいた巨大な葉は抗菌作用のある未発見の薬草で、薬師ぎるどが大騒ぎになった。\n'],"['・もりがーん\n', '・もりがーん\n']",['\u3000彼女の方がじぇいむずに一服盛って押し倒したという話は捏造だと断じ、決して信じようとしない。\n'],['・羊飼の短剣……刃が大きく湾曲したないふ。鍔元の刀身は幅広く、三日月のように湾曲しながら先端まで尖っていく。切断能力が高く、獣の解体や簡単な調理にも用いられる。ただしぶりすとんの街に持ち込まれたのは、刀身だけで三十めーとる前後。その素材は竜種の骨をべーすに仙鉄や星砂が組み込まれた代物だった。便宜上の所有者はじぇいむずだが当人は断固拒否、領主に献上しようとするが国宝級どころではない代物なので帝都に丸投げした。なお帝都も完全に持て余している。\n'],"['\u3000ぎるどは基本的に国内産業の互助組織である。（冒険者ぎるどは超国家組織であり、その性質上国家が承認することはなく秘密結社扱いされている）\n', '\u3000えねるぎー流路ではあるが、それは同時に大地と生命の情報が無限に蓄積する場でもある。鑑定と呼ばれる識別魔法は、このらいふすとりーむに限定接続することで情報を得ている……という説もある。\n', '・騎士……貴族階級に所属し、騎獣を運用することを前提とした兵種。馬が多いが馬以外も珍しくはない。騎獣に依存するが歩兵を圧倒する移動力と機動性能により、伝令から突撃まで幅広い作戦に対応できる。また行軍時に比較的重装備が可能であり合戦などの特殊な例を除けば近接戦闘職の中で最も防御力が高いと言われている。平民や冒険者が騎獣を運用する場合は【騎兵】と呼ばれる。\n', '\u3000いわゆるどわーふ。人間と同じくらいの背丈だが骨格と筋肉が桁違いにがっしりしているので頭身が低く見られがち。鍛冶や彫金などに長け、英雄や神々に武具や装飾品を献上することを自慢する。今の自分達では加工できない素材と武具を見せつけられ発憤。ぶりすとんへ強引に移住しようとしている。前科七犯。拘置所の看守とは顔なじみ。\n', '・旅装鎧……長期間の行軍を前提として設計された全身防具。虫や毒草の侵入を防ぎ、ある程度なら野獣の攻撃を防ぐ。革製のものが多い。金属製の胸当て等を追加することで軽甲冑としても運用される。ちーむで統一されたでざいんの旅装鎧を仕立てることは、冒険者にとって憧れの一つでもある。\n']",['\u3000武力こそ正義の脳筋志向で、直接戦闘力を持たないじぇいむずを｜寄生冒険者野郎《ぱらさいと》と罵ったりしている。因縁付けて決闘に持ち込みかりすをじぇいむずから解放させたいと真剣に考えている。\n'],"['［＃中見出し］第三しーずんの登場人物や設定紹介［＃中見出し終わり］\n', '［＃中見出し］第一しーずん、第二しーずんに登場した人などの紹介。［＃中見出し終わり］\n', '［＃中見出し］第一しーずん、第二しーずんに登場した人などの紹介。［＃中見出し終わり］\n']"
