もそうだ,たらしく,かするん,おいたら,りんぐだ,けたかっ,ぶつかっ,はらする,うとしな,しながら,ざわめき,しなかっ,こそいら
['\u3000私は、『頭が足りない』と言われておりまして、自分でもそうだと思いますけれど、足りないだけで、無い訳ではないのです。これぐらいの想定は出来るのですわ。\n'],['\u3000市井には、以前、みあが複数の男性と付き合っていると言う噂も流れていたらしく、今回の噂と合わせて、『彼等が離れて行ったのは、みあの気が触れたからだ』と言う事になったとか。\n'],['「くそっ！\u3000結婚なんかするんじゃなかった！」\n'],['「思い出しました！\u3000その事ならば、お父様から聞いております。念の為に、受理しない様根回しをしておいたら、本当に届け出たので驚いたと」\n'],"['\u3000『さむしんぐふぉー』の「｜何か借りたもの《さむしんぐぼろーど》」は、王妃様のいやりんぐだったのです。\n', '「それが王妃様のいやりんぐだと？！\u3000違う！\u3000それは、そふぃあのだ！」\n', '「漸く、気付いたようだな。このいやりんぐが、『｜何か借りたもの《さむしんぐぼろーど》』。王妃様のいやりんぐだ」\n']",['「いいえ。みあを傷付けてまで結婚したのです。それで白い結婚では、旦那様がただみあを傷付けたかっただけになります。後継ぎを作らないなんて、あり得ません」\n'],['\u3000ぶつかった音と「みあ！」と名を呼ぶ旦那様の声が聞こえましたが、大丈夫でしょうか？\n'],['「ええ。ですが、旦那様は酷い方ですわ。あのように、叶わぬ夢を見させて。あれでは、名実共に欲しくなると思いますわ。はらはらするのです。『くりすぷ伯爵の愛』と言う梯子の最上段に立とうとも、決して届かぬ『くりすぷ伯爵の妻』と言う果実を取ろうと背伸びして、何時か落ちるのではないかと」\n'],['\u3000それは兎も角、へんりーがみあを愛している以上、みあの願いを叶えようとしない筈は無い。\n'],"['「恥ずかしながら、旦那様は吝嗇家であるらしく、私の為にはお金を使ってくださいませんの」\n', '\u3000私は侍女とそのような会話をしながら、馬車で帰宅の途に就きました。\n']",['\u3000ざわめきが大きくなります。\n'],"['「花嫁衣装が着たかったでしょうに、ごめんなさい。旦那様が直ぐにどーらん男爵家に婿入りしなかったばかりに。私、なるべく早く後継ぎを産んで、旦那様をくりすぷ伯爵家から解放して差し上げますわね！」\n', '\u3000それをしなかったのは、みあが、自分の子を伯爵家の跡取りにする事を望んだからである。\n', '\u3000ええ。勿論、何方も参加しなかったそうです。\n']",['「ようこそいらっしゃいました。くりすぷ伯爵夫人。えま・らっせるですわ」\n']
