ワーアップ
"['\u3000確かに一時はヒーローを追い詰めることが出来るでしょうが、最終的にトラウマや弱点を克服されてパワーアップされるのでやめておいた方が無難です。', '\u3000殺された者の仲間が強くなるか、殺された本人が生き返ってパワーアップするのでやめましょう。', '\u3000それなりに強い方がやりがちですが、大事な人や家族を殺されたヒーローはパワーアップしたり、そうでなくてもとてつもない力を発揮して貴方を倒すでしょう。']"
