てかうん,りんぴー,たらしく,ちょこちっ,おいたら,かったら,にこもり,たっぱー,すること,するとこ,おいしく,たらふく
['\u3000母の手でつくられた食事をとるたびに、数字がひとつずつ減っていく。一食食べるごとに、ひとつ。食事ではなくおやつでも――たとえばほっとけーきみっくすで作られたまふぃんを食べても、やはりそれは手料理としてかうんとされた。'],['『隠し味にこーひーね。ぐりんぴーすはいれちゃだめ』'],['\u3000母からは毎年、年賀状が届いた。でじかめを買ったらしく、自分で撮った写真を年賀状にも使用している。一年で両親の容貌が劇的に変わることはなく、けれど五年前のものと比べればやはり老けたと思ったりもした。'],['『あらあ、懐かしい。ちょこちっぷと――ほいっぷくりーむもいるわね』'],['『よくないわ。好きなもんたらふく食べさせてあげないと。あんたは放っておいたらすぐに食べなくなって痩せちゃうんだから』'],['\u3000平静を装うつもりが、上ずった声が出た。けれど、母は気にならなかったらしい。高揚したような――どこか嬉しそうな声が聞こえてくる。'],['\u3000食べたふりをするために、食事の時は自分の部屋にこもり、両親の前には姿を出さないようにした。'],"['\u3000ぶっきらぼうにそう言う僕に、母はたっぱーのようなものを差し出した。', '\u3000道中にあったこんびにに車をとめ、母がくれたたっぱーを開いた。こんびにのおにぎりよりもひとまわり大きいおにぎりがふたつ、らっぷにくるまれ入っている。なんとなく具（なか）の想像はついた。僕が一番好きだった鮭と、母特製のだし巻き卵だろう。くたくたになった海苔は、いくぶんらっぷに張り付いているように見える。']","['\u3000それからは、ただただ時間が過ぎていった。僕は実家に電話することも帰省することもほとんどなく、目の前の仕事に没頭した。食事は、こんびにやふぁすとふーどで済ませることも多い。味気ない食事も、慣れてしまえばなにも感じなくなるものだ。', '\u3000それからは、ただただ時間が過ぎていった。僕は実家に電話することも帰省することもほとんどなく、目の前の仕事に没頭した。食事は、こんびにやふぁすとふーどで済ませることも多い。味気ない食事も、慣れてしまえばなにも感じなくなるものだ。', '\u3000……てれほんかーどの残度数と同じようなものなのだろう。残っているのが五十度なら、あと五十回電話することができる。けれど五十回電話した後は、誰かが死ぬわけでも公衆電話がなくなるわけでもない。ただ、そのかーどが使えなくなるだけ。電話ができなくなるだけだ。']",['\u3000母が息継ぎをするところで適当に相槌をうちながら、僕は「その意味」を考えていた。'],['「どうしたの？\u3000生姜焼き、おいしくなかった？」'],['『よくないわ。好きなもんたらふく食べさせてあげないと。あんたは放っておいたらすぐに食べなくなって痩せちゃうんだから』']
