ことくら,からべん,わくする,おどしな,つらかっ,うはくす,しなくっ,かりする,まること,ちらこそ,かったら,じくぐび,はたぶん,しながら,しっかり,すーぱー,きしてく,てくから,きしめた,ことすら,たらすた,くっつけ,しなかっ,おいしく
['\u3000ゆうはどこかそっけない。番組に集中するふりをしていることくらい、酔っているまりにだって分かる。'],['「彼氏とっかえひっかえっていうか？\u3000合こんの女王みたいな感じ？\u3000甲子園で例えたらすためんからべんち待ち二軍三軍まで控えありますって感じだったの。なのにどれも長続きしなくってさあ」'],['\u3000一人暮らし向けのわんるーむまんしょんは、二人で住むには狭いかもしれない。だけど少しの間なら、学生の頃にやったお泊り会みたいでわくわくする。だからまりは気楽だった。\u3000\u3000'],['\u3000ゆうはいつも通りなまりの妄言を笑って聞き流すと、ふいに顔を上げた。ん、と細いあごを上げて目を閉じる少女。求める姿に、まりはおどおどしながら唇を寄せた。'],"['「今日の仕事はつらかった……とても、とてもつらかった……いつかあのくそ上司は殺そう……」', '「今日の仕事はつらかった……とても、とてもつらかった……いつかあのくそ上司は殺そう……」']",['\u3000聞こえないふりをしていると、ゆうはくすくす笑って腕と足を絡めてきた。その確かな温度に、まりは束の間の幸福をしかと感じ入る。'],['「彼氏とっかえひっかえっていうか？\u3000合こんの女王みたいな感じ？\u3000甲子園で例えたらすためんからべんち待ち二軍三軍まで控えありますって感じだったの。なのにどれも長続きしなくってさあ」'],['「でもね、大人になると後悔ばっかりするんだよ。嫌な事が多くてさ、こうしておけばよかったとか、あの時ああしてればとか、そんな事ばかり思うんだ。ごめんね、説教臭いよね。でも……大人ってそういう生き物なの……」'],['\u3000こんなに焦って言葉に詰まることなんて、最終選考で鋭い質問を投げかけられた時以来だ。あの時は辛かった……今までの人生全ての価値を問われているみたいで怖かった。'],['\u3000ごめんなさい、と少女に頭を下げると、いえいえこちらこそ、とゆうも頭を下げる。'],['「――まりさんまりさん、今日は何時頃帰ってこれそうかな？\u3000ふーんそっかあ、じゃあ時間分かったららいんしてね。帰って来る頃に合わせてお風呂いれるよ！」'],['\u3000先週と同じくぐびぐびとびーるを喉に流し込むまりは、頬を赤く染めて落ち着かない様子の少女に、心地よい酩酊感のまま過去を語る。'],"['「相手はたぶんいい人だと思う。でも、私がいるとたぶんまた失敗しちゃうんだろうなって思う。お母さんもね、きっとその辺わかってるから、捜索願とか出してないんだろうね」', '「毎日……はたぶん無理だけど、三日に一回くらいはご飯作りに来るね」']","['\u3000六月の下旬。今年の梅雨は遅れ気味らしい。日中はそれでもうだるような暑さだが、日も落ちれば心地よい風が髪を揺らす。まりはちゅーはいが詰まったこんびに袋を揺らしながら、やや深刻そうなため息を漏らした。', '\u3000まりは少女の話に耳を貸しながら、二缶目に手を出した。もはやまりにとって世界の全てがどうでもよかった。', '\u3000まりの言葉はすらすらと流れ出ていた。少し説教くさい言葉に、ゆうは真剣な表情で頷いている。真面目な子だな、とまりは納豆をこねくり回しながらそう思った。', '\u3000社畜OLにはいつも通り、一人暮らしの生活が戻った。ほぼ毎日酒を飲み、うんざりしながら仕事をする。くそ上司からは「ごめんねぇ～ｗ」と雑務を押し付けられまた今日も残業で一日が消えていく。']",['「お母さんにちゃんと謝るよ。それでしっかり話し合いたい。だってまた一緒にごはん食べたいから……」'],['\u3000いくら社畜をやっているからといって、同居人の生活りずむくらいは分かっているつもりだ。たいむせーるの時間にすーぱーへいけるようなJCがいるはずがない。'],['\u3000合いかぎを持っている少女が、時折夕食を作り置きしてくれるのだから――。'],['「あ、あのねまりさん。二、三日でいいの。すぐに出てくから。それに何でもするし。だからね………………ってあれ？」'],"['\u3000抱きしめた少女は全裸だった。思春期特有の柔らかさと細さが入り混じる体を、まりは静かに抱きしめた。\u3000\u3000', '\u3000抱きしめた少女は全裸だった。思春期特有の柔らかさと細さが入り混じる体を、まりは静かに抱きしめた。\u3000\u3000']",['\u3000ゆうはついに言葉を返すことすらしなくなった。膝を抱えて丸くなる背筋は、どこか頑なに見える。'],['「彼氏とっかえひっかえっていうか？\u3000合こんの女王みたいな感じ？\u3000甲子園で例えたらすためんからべんち待ち二軍三軍まで控えありますって感じだったの。なのにどれも長続きしなくってさあ」'],['\u3000一週間少女と共に過ごして分かったことは、ゆうは嘘をつくのが下手だという事だ。まりは机にべたっと顔をくっつけながら、横向きに少女の瞳を見つめ続けた。'],['\u3000膝を抱えた少女は背を曲げて、てれびに集中している。まりを見ようとはしなかった。'],['\u3000一人で食べるご飯はおいしくないね。まずいね。つらいね――。']
