がったか,ちらこち,ざわめき,けたから,ことくら,らんくだ,かったた,かららん,てかわし,するとこ,ずばかり,ばらくす,はっきり,らんくに,あはくす,くらいが,うだしな,すっぷり,うとする,からしな,よろしく,ずかしく,げたこと,すっきり,こともそ,しながら,ことにた,ぶること,ことごと,こうもこ,ひっぱた,すいすた,あはすご,うところ,するから,ぐらかさ,うしたっ,けたこと,もだめー,がらもそ,にこちら,だったら,からだっ,からつい,がさまざ,ぺっくに,しなくちゃ,ふらわー,ことすら,ことだっ,しなとこ,ちりだっ,こんがら,めーじと,くいこと,ゆること,わくする,じーらん,たらぐら,かったじ,さんもわ,さんもこ,うだから,こんさー,くすこと,がらがっ,ころだっ,ぼろうと,あはふら,だったた,がしかっ,しばらん,だったか,いらする,いそうね,すっかり,はきつい,からぶつ,すっぽか,だったっ,おどけた,さんから,けたとこ,こうから,もわかっ,うるさく,ごそうと,へとたど,がってら,もそうだ,ぶつけた,さんのこ,からしば,ことにこ,こうする,うとすら,とっぷく,さんもそ,すること,がらもこ,ばっかっ,やいじり,たらしく,とっぱー,へとつい,ばっかり,ぶつけら,くらこち,ついたら,くつもり,じたこと,かすこと,しなかっ,ちらつい,たらさら,とっくに,ついさっ,からずっ,ふさぎた,しとする,まじいら,しなこと,すごかっ,もりだっ,けたばっ,かすから,なようだ,ぶつかっ,ずかしげ,もわから,ついてく,もこのた,ひたすら,めちゃくちゃ,かったっ,ことこそ,らんくっ,こともわ,ころから,しないが,ごしてく,しばかり,きーだっ,からこそ,するくら,あはたぶ,こうもや,もやする,からする,かったら,ぱりこう,もこうし,はたくさ,わなかっ,かったか,ぐらかす,きらめた,うとしな,じところ,ずっとこ,げたから,からこう,うしたか,ふらつい,くいとこ,わないが,うしたら,かってく,いらつい,いそうだ,わらずっ
1,1,6,1,3,5,3,1,1,3,1,3,11,5,1,1,2,1,13,2,6,1,2,3,2,14,1,2,1,2,1,1,1,13,3,1,1,1,1,1,1,20,6,1,1,1,2,2,10,15,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,6,1,1,1,2,1,1,1,1,3,1,1,5,1,2,2,1,2,1,4,1,1,1,1,2,1,47,1,1,1,3,2,1,1,2,1,1,2,3,1,21,1,1,1,2,2,1,1,1,4,1,7,1,1,1,1,1,6,1,1,1,2,3,1,1,1,1,3,1,6,1,25,1,1,1,2,3,4,2,2,1,11,8,1,1,1,2,3,1,2,1,1,1,2,2,2,1,2,1
