きらきら,ごわごわ,こんこん,じろじろ,ちびちび,ぶつぶつ,ぐりぐり,ぶらぶら,いらいら,くっくっ,うようよ,ぎりぎり,ぴりぴり,ぷるぷる,はっはっ,にこにこ,ふさふさ,にやにや,そろそろ,ついつい,ばらばら,ふっふっ,うきうき,おいおい,ふかふか
['\u3000左隣ではしすが目をきらきらさせていた。\n'],['「う～、体がごわごわになっちゃった」\n'],"['\u3000こんこん\n', '\u3000こんこん\n', '\u3000こんこん。\n']",['\u3000三度目で漸く俺をじろじろ見た後ため息まじりながらも協力してくれた。\n'],['\u3000びちびちびちっ！！\n'],['\u3000二人はぶつぶつ文句を言っていたものの綾小路さんが上手いこと女子更衣室へ連れて行った。\n'],['\u3000ぐりぐりと俺の胸に頭を擦り付け泣きじゃくるりこをあやしながらふとしすの方を見る。\n'],['\u3000俺の膝の上でりこが足をぶらぶらさせながらにへへと笑う。\n'],['\u3000列の後ろの方ではいらいらとしている生徒も見える。\n'],"['「くっくっく……」\n', '「くっくっく……。君は実に興味深い。何かあったら私達を訪ねてくるが良い、力になってあげよう」\n']",['\u3000あれだけうようよいたもんすたーはすっかり居なくなっていた。\n'],"['\u3000更にその上にりこが乗ると考えると結構ぎりぎりかもしれない。\n', '\u3000結構ぎりぎりどころか、少しあうとだったらしい。\n', '「一応電車ならぎりぎり時間内に到着できそうだけど、電車代が辛いな」\n', '「なんとか間に合ったのでこの席で表彰することになりました。間に合うかどうかぎりぎりだったので急な話となって申し訳ありません」\n', '「出発時刻が八時なんだぞ。荷物預けたりしてたら本当にぎりぎりだろうが」\n']",['「ここのところ変なことばかり起こる。何かの兆候ではないかと上の人間はぴりぴりしているよ」\n'],['\u3000堂々と爆睡するしすとりこを見た神宮寺先輩は、ぷるぷるしながら説明を始めた。\n'],"['「はっはっは！！」\n', '「はっはっは。謙遜は美徳ですが信賞必罰は組織を維持する上で必要なことです。遠慮なく受け取って下さい」\n']",['\u3000そちらをみると精霊がにこにことこちらを見てくる。\n'],"['\u3000狐耳もふさふさの尻尾も元気なく垂れ下がり、目には涙が浮かんでいる。\n', '\u3000ふさふさの狐尻尾がりこを抱えている手をこする。\n']","['\u3000にやにやしながらこちらを見やってくる雨柳に少しの苛立ちを覚えながら自分の席につく。\n', '\u3000恐る恐る振り返ると、おーくがにやにやとこちらを見ながら歩いてくるのが見えた。\n', '\u3000俺の言葉に反応して伊集院先輩がにやにやとこちらを見てくる。\n']","['\u3000そろそろ疲れてきたな。\n', '「そろそろままも元気になったんじゃない？」\n']",['\u3000普通に生活しているせいでついついこいつらが精霊ってことを忘れてしまう。\n'],['\u3000なるほど、帰還する時間はばらばらだが開始時刻はほぼ同じだもんな。\n'],['「ふっふっふ、もっと褒めてやー！」\n'],['\u3000少しうきうきしながら開く。\n'],['「おいおい、緊張してんのか？」\n'],"['「ふかふかやわぁ……」\n', '「絨毯ふかふかやね！」\n', '\u3000足元もふかふかの絨毯が敷かれており、かなりいい部屋だということがわかった。\n']"
