ふっくら,もたくさ,やいじめ,ざわめき,さんはら,きくする,すいこと,ことくら,からすた,かったた,からのそ,くだから,ぶちのめ,もわずか,うしてか,もこころ,さやくよ,とってく,こところ,はらうと,とろけっ,にたしな,もりがち,ぬけたら,こそいら,くっつい,もこのこ,するとこ,がしたか,いがよろ,さんふら,ばらくす,がしゃべり,はっきり,からきち,らんくに,のろむら,するほか,くらいが,からしゃっ,てくのろ,てかめら,ついてか,がさわや,からぷりん,ちらから,めたこと,こんぱく,くだめー,がさばさ,するがり,うとする,ことがみ,ぺっくだ,めたこう,かっどや,こしおど,けたくさ,こしぽっ,のためそ,よろしく,ぶーすた,ずかしく,からばら,げたこと,ぼこにや,すっきり,がったら,かりつい,しながら,ぴーどさ,こうもり,ちらこそ,ことごと,しゃっぽと,のそのし,がぶつか,たってく,もそこそ,くらいそ,うところ,するから,さんのさ,こともこ,さっそく,だったじ,からはら,じめつけ,けたこと,やいとこ,からもそ,ぼくさー,くらしく,にこちら,いがはっ,だったら,からつい,がさまざ,しなくちゃ,からこん,のしぐさ,とってか,いがかり,ことすら,めたいが,かりがつ,すっぱり,からさら,がたしと,からこと,ふらもそ,からおー,たかめら,ことだっ,さんよろ,いらしく,めたころ,ふっとぼ,にやしな,かっする,びかめら,うはうと,こそうと,いじめら,へこちら,がったた,めーじと,のさまざ,はらわた,べたとこ,はっちか,くいこと,のそのび,わくする,たかはら,からさー,のこちら,いがすく,のろさん,かったじ,はためら,まろうと,のろけっ,のこうし,ぴーがつ,ごろから,さんのそ,きーぱー,うだから,からのた,しとかき,くすこと,ころだっ,かっさら,どきしな,くすぐり,するばり,からみし,きくざわ,こそこと,だったか,こんとろ,とっぷす,つけたら,きらする,にこうし,たっぷり,がたくさ,ふくらん,すっかり,こりうる,すーぱー,がりから,かたから,うとほこ,かっぷる,だったっ,おいてく,さんから,しくふら,びかけた,けたとこ,じとさら,もろこし,わーばら,こくのた,うるさく,ことがば,するなよ,ぞくする,ちかめら,がつくよ,すごいら,くについ,もそうだ,ころのし,ゆるすら,さんのこ,からしば,めたとこ,からのし,いそがし,らんすか,がってく,こうする,つらから,ばっじみ,とっぷく,かりから,べたこと,らんのこ,するさー,もそちら,べろうと,かりだっ,さんもそ,うしぐさ,ぶすこと,すること,さらにこ,てかから,きろめー,つけてく,さんがさ,うとこち,ふるおー,たらしく,さんもご,ばらくい,しなけら,らんくす,ことから,とくどく,いそうる,ぎりすか,こそうだ,がっちり,どかかり,からすく,ざっくばら,ついたら,さくごき,びゅーから,からめー,しなから,くつもり,じたこと,くいじめ,さんのた,かすこと,しなかっ,げーむら,のしこり,だくこと,のさばっ,とっくに,すくとっ,すくらん,きくうね,のそちら,あっぷする,くすとっ,へっぴり,がみつい,からぱー,だらしな,もりだっ,けたばっ,からたた,てくとろ,なようだ,くにつけ,がしばし,ぶつかっ,びかかっ,もわから,にこぴー,はっぴー,ことさら,ちらつか,しばはら,からのこ,ついてく,いがつけ,さらにた,ひたすら,くにらん,しとしな,かったっ,ことこそ,がつくだ,からかっ,しくかつ,こともわ,のそうし,あはうら,まごつい,ころから,がりがし,しないが,のしべり,もそうは,ぶるとこ,とこちら,らんなみ,とっぷら,うろうと,ごしてく,からざわ,こしよた,ぐりにや,からこそ,するくら,がさめた,からする,かったら,のこぴー,こんぴゅー,てかかっ,おいてか,ごみから,はたくさ,わなかっ,こんから,きーぼー,ふさわし,かったか,ぐらかす,きらめた,ぎたこと,うとしな,どしてく,からくら,どたどし,ばっちり,たっふが,うとのこ,かささや,もしゃべら,ばくこと,よろめき,ぎりすや,さんだっ,わないが,きーわー,どろぼー,うしたら,きーから,ぶつかり,かってく,いそうだ,こしてく
3,1,1,1,1,2,1,1,1,8,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,3,1,2,1,2,3,58,1,1,1,2,3,1,2,3,1,1,1,5,8,2,1,1,2,71,1,1,1,1,1,1,1,1,31,1,2,1,7,1,3,1,1,100,1,1,3,1,1,1,1,1,1,1,8,2,1,4,1,1,1,1,7,2,2,1,1,2,1,53,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,2,2,1,3,4,1,1,1,6,1,2,8,1,3,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,3,4,3,1,1,1,1,4,2,1,3,2,1,1,1,2,1,1,1,6,13,1,1,1,2,2,5,1,12,2,4,2,1,1,5,1,5,14,1,4,2,1,1,1,1,1,1,4,1,1,2,1,3,10,1,1,5,1,2,1,1,1,6,2,1,1,2,1,1,1,1,1,4,1,3,1,1,291,4,1,1,1,1,1,1,1,18,1,1,1,60,1,1,7,1,8,2,1,1,1,1,1,1,1,2,2,1,1,2,26,1,1,1,1,1,1,11,1,1,2,1,1,2,1,2,8,1,1,2,2,1,1,2,1,1,1,1,2,3,1,1,4,2,2,3,1,1,1,1,1,1,1,1,5,1,1,6,1,6,3,1,1,1,1,2,1,1,1,1,1,1,3,1,4,21,2,29,1,1,1,3,10,1,5,7,16,1,2,1,1,1,1,2,2,6,1,1,2,1,1,2,1,2,1,1,2,1,2,6,1,2
