きらきら,とっとっ,ぎらぎら,じろじろ,ぶらぶら,ほやほや,はきはき,めちゃめちゃ,ぎりぎり,わくわく,そわそわ,ぷるぷる,こつこつ,ごろごろ,そろそろ,ぼろぼろ,しくしく,うきうき,うろうろ,おいおい,びりびり
['\u3000かなはそうきらきらした目で行ってきた。\n'],['\u3000とっとっとっとうたが駆け出す音が聞こえた。\n'],['\u3000そんな彼の眼は、鷹のようなぎらぎらしたものではなく紛れもないひとりのおじいちゃんの優しい目だった。\n'],['\u3000しまったな、じろじろ見すぎてしまった。\n'],['\u3000このままぶらぶら歩き回るのもいいが、それだと女子であるかなは退屈してしまう可能性がある。\n'],['\u3000しかも、切りたてほやほやのやつなんだろうな。\n'],['\u3000秋内さんははきはきとして自己紹介してきた。\n'],"['\u3000草むしりしすぎた。腰めちゃめちゃ痛い。\n', '\u3000俺はかなを厳重注意し、その場はそれで収まったが、かながめちゃめちゃすねてしまった。\n', '\u3000この後、めちゃめちゃ殺り合った。\n', '\u3000この後、めちゃめちゃ頑張った。\n']",['\u3000結構ぎりぎりに立っていたのも原因だろう、体勢を崩してそのまま下に落ちていってしまう。\n'],['\u3000かな、わくわくしてんぞ！\n'],['\u3000電車の中ではかながそわそわしていた。\n'],['\u3000そして全身をぷるぷる震わせている。\n'],['\u3000何よりまずわこつこつやっていこう。\n'],['\u3000いつもならもう家に帰っていて、部屋でごろごろしている頃だ。\n'],"['でもそろそろ帰還させないとろーふぁんたじーのじゃんるから外れそうな気がしまして。\n', '「そろそろ終わらせよう」\n']",['\u3000ぼろぼろになった賀良組事務所の中。\n'],['\u3000――しくしく\n'],"['\u3000しかし、くれあはすでにいんてりあをどうとかうきうきしながら話を進めてしまっていて、そんなこといえる空気ではなくなっている。\n', '\u3000かなは話を聞き終わるとなんだかうきうきし始めている。\n']",['「......うん。......おじいちゃんたちが最近怪しい奴らがうろうろしてるって話してたの。.......でも、中二病みたいだから無害だろうっていってた」\n'],"['「おいおいおいおい、まじで？」\n', '「おいおいおいおい、まじで？」\n']",['\u3000もうびりびりとした感覚すらない。\n']
