ちらこち,ぶちのめ,するめり,うしてか,うずたか,こしうる,ぐちゃぐち,こうぐい,がしたか,ばらくす,はっきり,がらもり,うきすく,からもこ,ちらから,うとする,よろしく,ずかしく,ころへと,すっきり,しながら,ざわつい,ちらこそ,ことごと,とこうし,じーさん,からこち,うところ,いがする,するから,ほかのこ,くださっ,けたこと,やいとこ,かたこと,からもそ,もだから,べらもた,がらころ,からよろ,にこちら,うようだ,だったら,じめから,がみつか,しなくちゃ,いがかり,すっぱり,ことだっ,めたころ,からほか,かったじ,へっどろ,ばしたら,がくべら,ころだっ,かすてら,さんがく,だったか,すっげー,つけたら,こしもわ,にこうし,たっぷり,がたくさ,すっかり,はきつい,けためら,からぶつ,へとくだ,うしばら,さんから,ぶらつい,がっかり,もわかっ,へとたど,もそうだ,からしば,めたとこ,ぶようだ,たっすー,がってく,こうする,ぶるへと,すっごく,すること,ころうと,しくする,がらもこ,のたびり,つけてく,ばっかり,ぴりする,ことから,すっぽり,こうだっ,くつもり,もわかり,うしてく,もそもこ,しなかっ,だくこと,たったら,ぱらから,こうもそ,うはする,からぱー,ちらへと,からひっ,もりだっ,くっつけ,がしばし,からふる,ぶつかっ,もわから,はっぴー,こんへと,ついてく,めちゃくちゃ,かったっ,からかっ,ころから,とこちら,しばかり,しばしと,ころくら,からこそ,するくら,かったら,もそうし,わなかっ,さっぱり,かったか,ぐらかす,うとしな,こしくら,しゅっぱー,ぐっとく,がたくい,けっこし,ばっちり,けたかっ,こしほっ,ふらつい,さんだっ,わないが,うはしな,かってく,ことしば
2,1,1,2,1,1,1,1,1,1,7,1,1,1,2,4,12,2,1,1,16,1,1,1,1,3,1,3,2,3,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,10,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,7,2,1,1,1,1,1,1,1,28,1,1,1,1,5,1,2,2,1,1,1,1,1,1,7,1,1,1,1,1,1,6,2,2,1,1,1,2,2,1,1,1,1,4,1,2,1,1,1,1,14,3,3,1,5,4,10,1,1,1,1,1,1,1,5,1,1,1,1,1,1,3,1
