たらこう,がったか,なみにこ,ばっくす,つーこと,ことくら,かったた,ぶちのめ,どたばた,たらぼた,のことっ,くっつい,するとこ,がしたか,くいめー,くすぱっ,ばらくす,さんきゅー,くらいが,てくのろ,らんかっ,らんから,うだしな,ついてか,どきする,ちらから,めたこと,せこくね,どばかり,うとする,とっぷり,しおきく,らんとこ,よろしく,ずかしく,しながら,さんぐら,うざかっ,ことはら,ちらこそ,ちらにや,もわざわ,からこち,うところ,するから,まじすか,さっそく,ついたか,すいめー,けたこと,からのー,もだめー,たらべた,がらもそ,かすめた,くらしく,しくかっ,にこちら,いがはっ,だったら,つーかす,もこぴー,がしばら,からこん,からぼー,するとー,くっつか,ことだっ,いらしく,つーから,とこから,わいとぼ,ことぐら,わーぱち,うだから,しとくよ,こんちく,ぱーかっ,もそうね,するしね,たらがち,からぶら,げーむか,だったか,ことかっ,いらする,すっげー,すっとぼ,たっぷり,すっかり,はきつい,すーぱー,いそのび,なみにや,かっぷる,だったっ,さんから,こりしな,めたうろ,もわかっ,ことがば,するなよ,もそうだ,ぶつけた,くらぼく,さんのこ,がってく,たらかっ,ばしたっ,さんもそ,うろつい,さんまじ,すること,つけてく,たらしく,とっぱー,ばっかり,びかけら,ぬるげー,がりくだ,こうだっ,くつもり,じたこと,もわかり,かすこと,しなかっ,ほかにや,とっくに,からずっ,がたいが,きりがっ,こんぷり,こんぐら,のしかつ,もりだっ,ぱーくら,らんくい,ぶつかっ,びかかっ,もわから,ことする,はっぴー,ついてく,がやたら,めちゃくちゃ,めたから,かったっ,からかっ,かってら,にたくさ,とくこと,からいら,からさっ,もやめー,きーだっ,からこそ,するくら,しくよろ,かったら,ほっとこ,からうろ,たらふる,ばしてく,たらこん,わなかっ,さっぱり,かったか,けっとぼ,うとしな,けっこう,すかうと,からげー,からこう,くってく,ことしな,さんかっ,もそうと,やいらん,さんだっ,うしたら,かってく,いそうだ,うろぼろ,くにがら
1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,10,1,1,2,16,4,4,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,9,2,1,3,1,1,2,1,1,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,7,1,2,1,1,2,3,2,4,1,1,3,4,2,1,1,1,1,5,3,1,1,1,1,1,1,1,1,2,41,3,1,1,1,1,1,1,1,2,1,1,4,6,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,2,6,1,7,1,1,1,1,1,2,1,1,1,1,1,8,1,1,2,2,1,8,1,17,1,2,1,17,1,2,1,1,1,1,1,1,3,1,2,73,1
